text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
일단 내일 실적발표나오면 더 빠질거 같군요.. 매수타임 잘잡읍시당.,일단 내일 실적발표나오면 더 빠질거 같군요 매수타임 잘잡읍시당,일단 내일 실적발표나오면 더 빠질거 같군요.. 매수타임 잘잡읍시당.,2025-01-07T15:06:50+09:00,0.3755,0.1405,0.484,2
이건뭐 무조건 먹는 포지션 같은데..? 슬슬 매수해봐야지,이건뭐 무조건 먹는 포지션 같은데 슬슬 매수해봐야지,이건뭐 무조건 먹는 포지션 같은데..? 슬슬 매수해봐야지,2024-11-11T11:12:41+09:00,0.4213,0.1789,0.3998,0
귀신같이 올라가네,귀신같이 올라가네,귀신같이 올라가네,2024-10-23T14:01:56+09:00,0.1421,0.2837,0.5741,2
니가 누군지 보여줘.,니가 누군지 보여줘,니가 누군지 보여줘.,2025-01-03T09:52:51+09:00,0.0288,0.9357,0.0354,1
8자에서 마무리,8자에서 마무리,8자에서 마무리,2024-08-16T15:08:25+09:00,0.0306,0.94,0.0295,1
오른다 !!,오른다,오른다 !!,2024-06-12T09:35:29+09:00,0.0659,0.1585,0.7756,2
미쳣다리 ㄷㄷ,미쳣다리,미쳣다리 ㄷㄷ,2024-09-13T12:00:07+09:00,0.1336,0.8405,0.0259,1
고만내려가라 후회하고잇다,고만내려가라 후회하고잇다,고만내려가라 후회하고잇다,2024-11-12T12:18:46+09:00,0.3797,0.4579,0.1624,1
금융위기 될 만한게 있나 왜 이렇게 빠져,금융위기 될 만한게 있나 왜 이렇게 빠져,금융위기 될 만한게 있나 왜 이렇게 빠져,2024-08-05T16:30:39+09:00,0.2813,0.6349,0.0838,1
외국인들아 매일  조금씩 팔지 말고 한참에 다 팔고 이곳에 오지마라 ㅋ,외국인들아 매일 조금씩 팔지 말고 한참에 다 팔고 이곳에 오지마라,외국인들아 매일 조금씩 팔지 말고 한참에 다 팔고 이곳에 오지마라 ㅋ,2024-12-12T11:30:21+09:00,0.2964,0.5636,0.14,1
알콜중독 멧돼지 새끼땨문에 나라가 망하네,알콜중독 멧돼지 새끼땨문에 나라가 망하네,알콜중독 멧돼지 새끼땨문에 나라가 망하네,2024-12-04T12:03:21+09:00,0.2037,0.7388,0.0575,1
"떨어지고 있기는한데
외국인은 계속 사고 있네
홀딩이다",떨어지고 있기는한데 외국인은 계속 사고 있네 홀딩이다,떨어지고 있기는한데 외국인은 계속 사고 있네 홀딩이다,2024-07-10T09:03:09+09:00,0.4887,0.2772,0.234,0
용돈벌이 완료,용돈벌이 완료,용돈벌이 완료,2025-01-06T12:18:38+09:00,0.0395,0.9208,0.0397,1
꾸준히 모으면 괜찮겠죠?,꾸준히 모으면 괜찮겠죠,꾸준히 모으면 괜찮겠죠?,2025-02-06T20:14:49+09:00,0.0231,0.9378,0.0391,1
가주아,가주아,가주아,2024-01-18T17:32:41+09:00,0.0771,0.6443,0.2786,1
"이거 4만은 순식간이고 3만도 보이는데 ㅋㅋㅋ
테슬라가 미래다",이거 4만은 순식간이고 3만도 보이는데 테슬라가 미래다,이거 4만은 순식간이고 3만도 보이는데 ㅋㅋㅋ 테슬라가 미래다,2024-11-12T17:38:30+09:00,0.0819,0.7631,0.155,1
람뿌형 당선… 5만 철벽도 곧 무너지는거 아닌가…,람뿌형 당선 5만 철벽도 곧 무너지는거 아닌가,람뿌형 당선 5만 철벽도 곧 무너지는거 아닌가,2024-11-06T16:35:33+09:00,0.2404,0.6359,0.1237,1
아주 땅굴을 파는구나 ~😝,아주 땅굴을 파는구나,아주 땅굴을 파는구나,2024-09-25T14:48:05+09:00,0.1662,0.7562,0.0777,1
살포시~~,살포시,살포시,2024-12-12T21:03:24+09:00,0.0443,0.9316,0.0242,1
예솔아 괜찮니?😭,예솔아 괜찮니,예솔아 괜찮니?,2024-06-10T16:11:19+09:00,0.0405,0.9411,0.0184,1
빨간색을 너가 다 씹어먹고있어 .... 연말에 이럴거야? 어떻게 너 하나가 다 잡아먹어 이 배불뚝이야ㅠㅠ,빨간색을 너가 다 씹어먹고있어 연말에 이럴거야 어떻게 너 하나가 다 잡아먹어 이 배불뚝이야,빨간색을 너가 다 씹어먹고있어 .... 연말에 이럴거야? 어떻게 너 하나가 다 잡아먹어 이 배불뚝이야ㅠㅠ,2024-11-12T11:44:57+09:00,0.123,0.8289,0.0482,1
ㅋㅋ 뭐가더 빠를까,뭐가더 빠를까,ㅋㅋ 뭐가더 빠를까,2025-01-22T09:03:32+09:00,0.0355,0.9071,0.0574,1
떨어져라,떨어져라,떨어져라,2025-01-09T08:48:56+09:00,0.1345,0.4165,0.449,2
8만가자 뉴스나오던데ㅋㅋ,8만가자 뉴스나오던데,8만가자 뉴스나오던데ㅋㅋ,2023-12-28T11:36:22+09:00,0.023,0.1381,0.8389,2
시외인가 단일가였나 거기서 변동없으려나,시외인가 단일가였나 거기서 변동없으려나,시외인가 단일가였나 거기서 변동없으려나,2024-11-20T15:32:17+09:00,0.1921,0.566,0.2419,1
녹는다,녹는다,녹는다,2025-02-03T11:04:21+09:00,0.0697,0.8745,0.0558,1
네 방금 뉴스 떴네요 연속 12 회 금리 동결입니다. 오늘부터 폭락할거같네요,네 방금 뉴스 떴네요 연속 12 회 금리 동결입니다 오늘부터 폭락할거같네요,네 방금 뉴스 떴네요 연속 12 회 금리 동결입니다. 오늘부터 폭락할거같네요,2024-07-11T09:54:24+09:00,0.5058,0.1389,0.3552,0
허허,허허,허허,2024-11-11T11:04:33+09:00,0.0304,0.9557,0.0139,1
"이젠 안타깝다..제발 올라라 
주주들 다 죽일셈이냐",이젠 안타깝다제발 올라라 주주들 다 죽일셈이냐,이젠 안타깝다..제발 올라라 주주들 다 죽일셈이냐,2024-11-21T09:51:29+09:00,0.1858,0.1562,0.658,2
삼섬 왕 짜증,삼섬 왕 짜증,삼섬 왕 짜증,2024-10-16T12:51:14+09:00,0.0645,0.8913,0.0443,1
왜그레~ 어제 6만 보여줬자나~! 한잔해,왜그레 어제 6만 보여줬자나 한잔해,왜그레 어제 6만 보여줬자나! 한잔해,2024-11-01T10:51:01+09:00,0.0511,0.8983,0.0506,1
오 삼전이,오 삼전이,오 삼전이,2025-02-11T09:33:40+09:00,0.0325,0.9103,0.0572,1
온세상이 리더십이 문제라고 하는데 다른 호재가 무슨소용이람?,온세상이 리더십이 문제라고 하는데 다른 호재가 무슨소용이람,온세상이 리더십이 문제라고 하는데 다른 호재가 무슨소용이람?,2024-11-20T22:13:48+09:00,0.151,0.2176,0.6314,2
오래오래~~~,오래오래,오래오래,2024-10-07T13:57:49+09:00,0.0424,0.9154,0.0423,1
아주 작살이나네,아주 작살이나네,아주 작살이나네,2024-08-05T14:37:26+09:00,0.1939,0.7398,0.0663,1
"호재라고 하는 사람들은 뉴스보고 투자하는거야?
8단이라고 HBM 에 대해 공부는 하고 투자하는거야?",호재라고 하는 사람들은 뉴스보고 투자하는거야 8단이라고 HBM 에 대해 공부는 하고 투자하는거야,호재라고 하는 사람들은 뉴스보고 투자하는거야? 8단이라고 HBM 에 대해 공부는 하고 투자하는거야?,2025-01-31T12:19:33+09:00,0.0779,0.1051,0.817,2
마 이게 삼전의폭등 ㅜ 미장먹다 삼전보면 현타 오지네,마 이게 삼전의폭등 미장먹다 삼전보면 현타 오지네,마 이게 삼전의폭등 ㅜ 미장먹다 삼전보면 현타 오지네,2025-01-03T12:47:46+09:00,0.3495,0.2817,0.3688,2
시외에서 이렇게떨궈지면 다음장오픈때 시외가격부터 이어서하나요?????😓,시외에서 이렇게떨궈지면 다음장오픈때 시외가격부터 이어서하나요,시외에서 이렇게떨궈지면 다음장오픈때 시외가격부터 이어서하나요?????,2024-09-30T15:28:00+09:00,0.115,0.7461,0.1389,1
망조들었네 쌍,망조들었네 쌍,망조들었네 쌍,2024-10-04T15:37:10+09:00,0.1457,0.8102,0.0441,1
시외 64900원 마감 땅땅땅,시외 64900원 마감 땅땅땅,시외 64900원 마감 땅땅땅,2024-09-26T17:53:07+09:00,0.0345,0.8867,0.0788,1
오늘 51000지지선 뚫리면 진짜 4만전자 봅니다..,오늘 51000지지선 뚫리면 진짜 4만전자 봅니다,오늘 51000지지선 뚫리면 진짜 4만전자 봅니다..,2024-11-13T12:13:51+09:00,0.1348,0.66,0.2052,1
조만간 반대매매,조만간 반대매매,조만간 반대매매,2025-02-03T10:08:50+09:00,0.0816,0.8722,0.0462,1
-19퍼라는데 괜히들어왔노,19퍼라는데 괜히들어왔노,19퍼라는데 괜히들어왔노,2024-11-13T13:21:32+09:00,0.0613,0.8979,0.0408,1
미장 엔비디아 박살 난거 보면 월욜 쭉 빠질까 같은데...,미장 엔비디아 박살 난거 보면 월욜 쭉 빠질까 같은데,미장 엔비디아 박살 난거 보면 월욜 쭉 빠질까 같은데...,2023-09-02T10:21:26+09:00,0.5324,0.246,0.2216,0
오호~ 그래도 꽤 잘 버티고 있네?ㅋㅋ 53층선에서~,오호 그래도 꽤 잘 버티고 있네 53층선에서,오호 그래도 꽤 잘 버티고 있네?ㅋㅋ 53층선에서,2024-12-04T12:04:50+09:00,0.0533,0.9045,0.0422,1
# 쉿! 비밀  #,쉿 비밀,쉿! 비밀,2025-03-06T19:54:13+09:00,0.0365,0.9396,0.0239,1
내가 왜 국장엘 들어와가지고...,내가 왜 국장엘 들어와가지고,내가 왜 국장엘 들어와가지고...,2025-01-14T12:27:22+09:00,0.0621,0.909,0.0289,1
시장가로도 넘겨야하나..,시장가로도 넘겨야하나,시장가로도 넘겨야하나..,2024-12-04T00:19:14+09:00,0.0702,0.8849,0.0449,1
"엔비 테스트 질질 끌다보면
하이닉스 TSMC 시설확충 끝나고
그럼 삼성은?",엔비 테스트 질질 끌다보면 하이닉스 TSMC 시설확충 끝나고 그럼 삼성은,엔비 테스트 질질 끌다보면 하이닉스 TSMC 시설확충 끝나고 그럼 삼성은?,2024-07-15T09:53:34+09:00,0.083,0.8083,0.1087,1
"진짜 주가보고 스트레스 

그래도 야구는 이겨라",진짜 주가보고 스트레스 그래도 야구는 이겨라,진짜 주가보고 스트레스 그래도 야구는 이겨라,2024-10-25T19:53:29+09:00,0.1245,0.7364,0.1391,1
"다 팔렸다 휴
다신 보지말자 삼재전자",다 팔렸다 휴 다신 보지말자 삼재전자,다 팔렸다 휴 다신 보지말자 삼재전자,2024-11-12T14:53:30+09:00,0.2148,0.6752,0.11,1
조금더떨어지면다시시작,조금더떨어지면다시시작,조금더떨어지면다시시작,2024-04-25T13:50:10+09:00,0.1935,0.6546,0.1519,1
그래ㅜ그냥 차라리 더 내려가라…추매하게,그래그냥 차라리 더 내려가라추매하게,그래ㅜ그냥 차라리 더 내려가라추매하게,2024-11-29T11:23:33+09:00,0.5711,0.2101,0.2188,0
"삼전 신용융자액이 급증하고 있는데,
삼전 주가 저렴하다는 느낌으로
매수하면 대박이 아니고 => 쪽박!

주식투자는
여유자금으로 하시고
신용 융자 투자는 금물.

외국인 지분 55% 
외국인 투매가 이어지고 있는데
개미들은 왜 삼전. 매수하는겨?
주식 투자? 느낌으로 하지 마쇼.
데이터 검증해서 신중하게..

불구덩이에
휘발유 안고 들어가고 있네요.

제발 신용 투자 금지!
당분간 삼전 매수 보류!
외국인 순매수 때까지 매수 금지!",삼전 신용융자액이 급증하고 있는데 삼전 주가 저렴하다는 느낌으로 매수하면 대박이 아니고 쪽박 주식투자는 여유자금으로 하시고 신용 융자 투자는 금물 외국인 지분 55 외국인 투매가 이어지고 있는데 개미들은 왜 삼전 매수하는겨 주식 투자 느낌으로 하지 마쇼 데이터 검증해서 신중하게 불구덩이에 휘발유 안고 들어가고 있네요 제발 신용 투자 금지 당분간 삼전 매수 보류 외국인 순매수 때까지 매수 금지,"삼전 신용융자액이 급증하고 있는데, 삼전 주가 저렴하다는 느낌으로 매수하면 대박이 아니고 쪽박! 주식투자는 여유자금으로 하시고 신용 융자 투자는 금물. 외국인 지분 55 외국인 투매가 이어지고 있는데 개미들은 왜 삼전. 매수하는겨? 주식 투자? 느낌으로 하지 마쇼. 데이터 검증해서 신중하게.. 불구덩이에 휘발유 안고 들어가고 있네요. 제발 신용 투자 금지! 당분간 삼전 매수 보류! 외국인 순매수 때까지 매수 금지!",2024-09-13T12:10:21+09:00,0.4219,0.1348,0.4433,2
오를거자나 맞지?,오를거자나 맞지,오를거자나 맞지?,2024-09-30T11:03:04+09:00,0.2174,0.5777,0.2048,1
500원 가자!!!!!!!,500원 가자,500원 가자!!!!!!!,2023-06-09T13:03:33+09:00,0.0246,0.0758,0.8996,2
공포에 추가매수하는거지,공포에 추가매수하는거지,공포에 추가매수하는거지,2024-05-16T13:41:25+09:00,0.3294,0.3084,0.3622,2
"아 7주나 팔렸네🥺
안팔리게 걸어놨는데도🐶
안 팔릴줄 알았는데 말야🥰
제법 많이 오른 날이구나🐶🐵🐶",아 7주나 팔렸네 안팔리게 걸어놨는데도 안 팔릴줄 알았는데 말야 제법 많이 오른 날이구나,아 7주나 팔렸네 안팔리게 걸어놨는데도 안 팔릴줄 알았는데 말야 제법 많이 오른 날이구나,2023-12-20T21:25:52+09:00,0.2524,0.2892,0.4584,2
아아~~~~~~포기,아아포기,아아포기,2024-12-02T09:06:46+09:00,0.079,0.9024,0.0186,1
미장에사 복구하자,미장에사 복구하자,미장에사 복구하자,2024-10-22T15:06:26+09:00,0.0762,0.79,0.1338,1
죽쓰고있네,죽쓰고있네,죽쓰고있네,2024-08-29T09:17:56+09:00,0.0563,0.9231,0.0206,1
떨어지지나말자ㅜㅜㅜ제발 부탁해 간절해,떨어지지나말자제발 부탁해 간절해,떨어지지나말자ㅜㅜㅜ제발 부탁해 간절해,2025-02-19T09:21:06+09:00,0.0294,0.8813,0.0893,1
가자 가자 6만원,가자 가자 6만원,가자 가자 6만원,2025-01-06T10:08:48+09:00,0.0297,0.0508,0.9195,2
삐비비비삐비비비비빅삐삐삐삐삐삐빅,삐비비비삐비비비비빅삐삐삐삐삐삐빅,삐비비비삐비비비비빅삐삐삐삐삐삐빅,2024-11-14T16:34:48+09:00,0.0692,0.8569,0.0739,1
다신삼성안온다,다신삼성안온다,다신삼성안온다,2024-11-08T09:01:08+09:00,0.0571,0.8752,0.0677,1
밥 먹어야지,밥 먹어야지,밥 먹어야지,2024-10-31T12:21:58+09:00,0.0332,0.9476,0.0192,1
일단 절반 매도.,일단 절반 매도,일단 절반 매도.,2025-03-17T11:45:33+09:00,0.3073,0.1875,0.5051,2
재미삼아 담다가 물렸네,재미삼아 담다가 물렸네,재미삼아 담다가 물렸네,2024-10-23T09:34:37+09:00,0.0817,0.8878,0.0306,1
이거 오를라면 개미가 물량 받은김에 게임스탑처럼 으아아아아 영차영차 이거밖에 없는듯 ㅋㅋㅋㅋㅋ,이거 오를라면 개미가 물량 받은김에 게임스탑처럼 으아아아아 영차영차 이거밖에 없는듯,이거 오를라면 개미가 물량 받은김에 게임스탑처럼 으아아아아 영차영차 이거밖에 없는듯 ㅋㅋㅋㅋㅋ,2024-11-13T10:50:13+09:00,0.1814,0.2436,0.575,2
"1주 줍고 가유~~

내일도 1주 주으러 올게유~~",1주 줍고 가유 내일도 1주 주으러 올게유,1주 줍고 가유 내일도 1주 주으러 올게유,2024-09-12T11:39:52+09:00,0.0408,0.9107,0.0485,1
삼전은 답이 없습니다.,삼전은 답이 없습니다,삼전은 답이 없습니다.,2023-08-22T11:34:49+09:00,0.0588,0.8923,0.0489,1
담배 피고 싶은거 정상인가요?,담배 피고 싶은거 정상인가요,담배 피고 싶은거 정상인가요?,2024-10-25T10:18:08+09:00,0.0619,0.9094,0.0287,1
일일 최고점 뚫어!!!!!!,일일 최고점 뚫어,일일 최고점 뚫어!!!!!!,2024-12-13T13:21:42+09:00,0.0463,0.7495,0.2042,1
에구 작살났다^.,에구 작살났다,에구 작살났다.,2024-09-23T11:51:36+09:00,0.2932,0.6274,0.0794,1
이대로 65000원 입 쩌억 대기중!,이대로 65000원 입 쩌억 대기중,이대로 65000원 입 쩌억 대기중!,2024-01-12T15:18:14+09:00,0.0664,0.8965,0.0372,1
성투하세요 ㅠ,성투하세요,성투하세요 ㅠ,2023-09-01T09:29:42+09:00,0.0771,0.76,0.1629,1
엥?,엥,엥?,2025-02-10T14:32:39+09:00,0.0261,0.9601,0.0138,1
51500에 100주 걸어둠ㅋㅋㅋ,51500에 100주 걸어둠,51500에 100주 걸어둠ㅋㅋㅋ,2025-03-11T10:12:26+09:00,0.0371,0.929,0.0339,1
"국장으로 돈 버는 비법 있나요??
삼성에 물리신분 언제까지 버티실겁니까?",국장으로 돈 버는 비법 있나요 삼성에 물리신분 언제까지 버티실겁니까,국장으로 돈 버는 비법 있나요?? 삼성에 물리신분 언제까지 버티실겁니까?,2025-02-03T12:21:09+09:00,0.1113,0.817,0.0717,1
힘내 쌈썽!!,힘내 쌈썽,힘내 쌈썽!!,2024-12-12T13:20:17+09:00,0.0371,0.9011,0.0618,1
매집 시작인가,매집 시작인가,매집 시작인가,2024-11-14T09:58:22+09:00,0.2036,0.6113,0.1851,1
.....,,.....,2024-10-24T15:06:34+09:00,0.0248,0.9622,0.013,1
역시 삼성은삼성이네.오성일줄알았는데....이래서 삼만전자구나,역시 삼성은삼성이네오성일줄알았는데이래서 삼만전자구나,역시 삼성은삼성이네.오성일줄알았는데....이래서 삼만전자구나,2024-10-25T09:09:32+09:00,0.0553,0.87,0.0747,1
내일 내인생 걸렸네,내일 내인생 걸렸네,내일 내인생 걸렸네,2024-01-03T15:31:27+09:00,0.0529,0.9113,0.0357,1
엔비로 웃고 엔비로 울고 흠..,엔비로 웃고 엔비로 울고 흠,엔비로 웃고 엔비로 울고 흠..,2024-05-27T10:25:34+09:00,0.0639,0.9036,0.0326,1
금욜인데 쌔네?,금욜인데 쌔네,금욜인데 쌔네?,2024-07-05T11:20:48+09:00,0.0352,0.9368,0.028,1
최저 드가자잇,최저 드가자잇,최저 드가자잇,2024-09-10T13:30:10+09:00,0.0379,0.0945,0.8675,2
올라라~~~~,올라라,올라라,2024-10-07T10:40:58+09:00,0.0638,0.1348,0.8014,2
개미들 또 울고 욕지꺼리 하것구먼...ㅋㅋ,개미들 또 울고 욕지꺼리 하것구먼,개미들 또 울고 욕지꺼리 하것구먼...ㅋㅋ,2025-03-18T16:05:59+09:00,0.1191,0.834,0.0468,1
51층 굴착중~~ 풉ㅋ,51층 굴착중 풉,51층 굴착중 풉ㅋ,2024-11-12T11:58:32+09:00,0.0981,0.7981,0.1038,1
어디까지 갈껀데,어디까지 갈껀데,어디까지 갈껀데,2024-10-22T15:31:25+09:00,0.0584,0.9044,0.0372,1
야시:: 어제 본전 왓을때 나갈걸 삼또속:  ㅜㅜㅋㅋ,야시 어제 본전 왓을때 나갈걸 삼또속,야시 어제 본전 왓을때 나갈걸 삼또속 ㅜㅜㅋㅋ,2024-11-20T10:12:17+09:00,0.0991,0.7613,0.1396,1
개인만겁나파네 ㄷㄷ,개인만겁나파네,개인만겁나파네 ㄷㄷ,2024-05-08T13:49:26+09:00,0.099,0.863,0.038,1
추매했어요,추매했어요,추매했어요,2024-09-27T10:40:45+09:00,0.6798,0.1834,0.1368,0
반가워요,반가워요,반가워요,2024-09-05T15:42:11+09:00,0.0231,0.9449,0.032,1
안녕,안녕,안녕,2023-12-28T11:33:55+09:00,0.0408,0.9382,0.021,1
